Cliente;Direccion;Localidad;FechaComprobante;FechaEntrega;FechaCarga;NroComprobante;TipoDeVenta;Empresa;Codigo;CantBase;ImporteNetoItem;ImporteItem;RazonSocial;MotivoDevolucion;Descuento;CodVendedor;Vendedor;RutaPreventa;Articulo;NetoItem;Reparto;ComentarioInterno;Ramo;Subramo;PrecioCosto;Chofer;valorDescuento;Mon_Simbolo;Mon_Decimales;Proveedor;PesoKg;ImpuestoInterno;CondicionPago;FechaLiquidacion;ComboCodigo;Marca;Linea;Sabor;Calibre;Familia;Rubro;Tags;Promociones;SegmentoRentabilidad;CodSupervisor;NomSupervisor;Origen;ComprobanteReferencia;Etiqueta;VentaDirecta;NumeroVenta;Pendiente;ListaPrecio;Taxonomia;OrdenPreparacion;FechaPreparacion;Bodeguistas;EtiquetaItem
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069601;Venta;P&P LOGISTICA S.R.L;30003;1;42176,29;51033,31;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;0,00%;8;ALVAREZ VANESA  KAFF;8040;JW BLACK LABEL 12x750;42176,29;4166;;AUTOSERVICIO;AUTOSERVICIO;32272,9;BLAS ALMADA;0;$;2;GRUPO PEÑAFLOR SA;0,75;0;Contado;20/7/2026 09:22;;JW;Premium (S);No definido;;;Whisky;%10,%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173456;0;Lista General;AUTOSERVICIO - D;14000;16/7/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 10, 20
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069602;Venta;P&P LOGISTICA S.R.L;30020;3;19665,02;23794,67;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;10,00%;8;ALVAREZ VANESA  KAFF;8040;SMIRNOFF GREEN APPLE DO 6X700;6555,01;4166;;AUTOSERVICIO;AUTOSERVICIO;16883,28;BLAS ALMADA;728,33;$;2;GRUPO PEÑAFLOR SA;2,1;0;Contado;20/7/2026 09:22;;Smirnoff;Standard (S);No definido;;;Vodka;%10,%20,PEÑAFLOR GRUPO OBJETIVO;19;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173457;0;Lista General;AUTOSERVICIO - D;14000;16/7/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 10, 20
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069602;Venta;P&P LOGISTICA S.R.L;44296;3;19066,67;23070,67;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;10,00%;8;ALVAREZ VANESA  KAFF;8040;DON DAVID RESERVA MALBEC X750;6355,56;4166;;AUTOSERVICIO;AUTOSERVICIO;16697,01;BLAS ALMADA;706,17;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;20/7/2026 09:22;;Don David Rva;Premium;No definido;;;Vino de Guarda;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173457;0;Lista General;AUTOSERVICIO - D;14000;16/7/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069602;Venta;P&P LOGISTICA S.R.L;74146;3;13631,19;16493,74;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;10,00%;8;ALVAREZ VANESA  KAFF;8040;FOND CAVE MALBEC 6X750 ;4543,73;4166;;AUTOSERVICIO;AUTOSERVICIO;11937,06;BLAS ALMADA;504,86;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;20/7/2026 09:22;;Fond De Cave;Superior;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173457;0;Lista General;AUTOSERVICIO - D;14000;16/7/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069602;Venta;P&P LOGISTICA S.R.L;42101;3;9313,41;11269,22;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;10,00%;8;ALVAREZ VANESA  KAFF;8040;ELEMENTOS CABSAUV 6X750 ;3104,47;4166;;AUTOSERVICIO;AUTOSERVICIO;8155,92;BLAS ALMADA;344,94;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;20/7/2026 09:22;;ELEMENTOS;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173457;0;Lista General;AUTOSERVICIO - D;14000;16/7/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069602;Venta;P&P LOGISTICA S.R.L;74210;3;10704,99;12953,03;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;10,00%;8;ALVAREZ VANESA  KAFF;8040;ALMA MORA MALBEC 6X750;3568,33;4166;;AUTOSERVICIO;AUTOSERVICIO;9374,49;BLAS ALMADA;396,48;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;20/7/2026 09:22;;Alma Mora;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173457;0;Lista General;AUTOSERVICIO - D;14000;16/7/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069602;Venta;P&P LOGISTICA S.R.L;72857;3;7272,69;8799,96;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;10,00%;8;ALVAREZ VANESA  KAFF;8040;F.LAS MORAS CABSAU 6X750 ;2424,23;4166;;AUTOSERVICIO;AUTOSERVICIO;6368,82;BLAS ALMADA;269,36;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;20/7/2026 09:22;;Finca Las Moras;Medio Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173457;0;Lista General;AUTOSERVICIO - D;14000;16/7/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069613;Venta;P&P LOGISTICA S.R.L;80007;3;8381,31;10141,39;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;10,00%;8;ALVAREZ VANESA  KAFF;8040;LOS ARBOLES SEL CABERNET 6X750;2793,77;4166;Venta modificada el 2026-07-16 16:16:47;AUTOSERVICIO;AUTOSERVICIO;7339,68;BLAS ALMADA;310,42;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;20/7/2026 09:22;;Los Arboles;Medio Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173458;0;Lista General;AUTOSERVICIO - D;14000;16/7/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069613;Venta;P&P LOGISTICA S.R.L;20251;3;6149,95;7441,44;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;10,00%;8;ALVAREZ VANESA  KAFF;8040;SUTER VARIETAL MALBEC 6X750;2049,98;4166;Venta modificada el 2026-07-16 16:16:47;AUTOSERVICIO;AUTOSERVICIO;5385,63;BLAS ALMADA;227,78;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;20/7/2026 09:22;;Varietales Suter;Medio;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173458;0;Lista General;AUTOSERVICIO - D;14000;16/7/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069613;Venta;P&P LOGISTICA S.R.L;74608;3;12636,05;15289,63;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;10,00%;8;ALVAREZ VANESA  KAFF;8040;ALMA MORA SEL RVE MALBEC 6X750;4212,02;4166;Venta modificada el 2026-07-16 16:16:47;AUTOSERVICIO;AUTOSERVICIO;11065,62;BLAS ALMADA;468;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;20/7/2026 09:22;;Alma Mora Reserva;Superior;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173458;0;Lista General;AUTOSERVICIO - D;14000;16/7/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069613;Venta;P&P LOGISTICA S.R.L;30001;1;22778,39;27561,85;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;0,00%;8;ALVAREZ VANESA  KAFF;8040;JW RED 12X750 UK;22778,39;4166;Venta modificada el 2026-07-16 16:16:47;AUTOSERVICIO;AUTOSERVICIO;17429,81;BLAS ALMADA;0;$;2;GRUPO PEÑAFLOR SA;0,75;0;Contado;20/7/2026 09:22;;JW;Standard (S);No definido;;;Whisky;%10,%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173458;0;Lista General;AUTOSERVICIO - D;14000;16/7/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 10, 20
309;AV. DE LA UNIVERSIDAD 1973;San Francisco;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069613;Venta;P&P LOGISTICA S.R.L;35103;6;9235,62;11175,1;CONIGLIO FERRERO Y MARSILLOU MARTEK S.R.L.;;25,00%;8;ALVAREZ VANESA  KAFF;8040;SMIRNOFF ICE LATA 4X6X473;1539,27;4166;Venta modificada el 2026-07-16 16:16:47;AUTOSERVICIO;AUTOSERVICIO;9705,36;BLAS ALMADA;513,09;$;2;GRUPO PEÑAFLOR SA;2,838;0;Contado;20/7/2026 09:22;;Smirnoff Ice;RTD (s);No definido;;;RTD (S);%10,%20,PEÑAFLOR GRUPO OBJETIVO;19,21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173458;0;Lista General;AUTOSERVICIO - D;14000;16/7/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 10, 20
91;FONTANA ESQ SAAVEDRA 0;VILLA FONTANA;16/7/2026;17/7/2026;14/7/2026;FAC-A0006-00069625;Venta;P&P LOGISTICA S.R.L;74210;12;44723,06;54114,9;BONAUDI GEORGINA DE LOURDES;;6,00%;6;PEYRONEL ANDREA;6020;ALMA MORA MALBEC 6X750;3726,92;4162;;TRADITIONAL TRADE;Autoservicio Tradicional;37497,96;ACOSTA FACUNDO;237,89;$;2;GRUPO PEÑAFLOR SA;9;0;Contado;22/7/2026 10:07;;Alma Mora;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;172909;0;Lista General;Autoservicio Tradicional - D;13984;16/7/2026;20000-MOLINA JUAN;PENAFLOR GRUPO OBJETIVO, 20
3645;SAN MARTIN S/N 1;MARULL;16/7/2026;17/7/2026;15/7/2026;FAC-A0006-00069639;Venta;P&P LOGISTICA S.R.L;71704;6;15720,88;19022,26;MICOL LUIS MARCELO;;6,00%;6;PEYRONEL ANDREA;6031;TRAPICHE ALARIS MALBEC 6X750;2620,15;4162;;TRADITIONAL TRADE;Autoservicio Tradicional;13181,22;ACOSTA FACUNDO;167,24;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;22/7/2026 10:07;;Alaris;Medio Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173097;0;Lista General;Autoservicio Tradicional - C;13984;16/7/2026;20000-MOLINA JUAN;PENAFLOR GRUPO OBJETIVO, 20
2693;SARMIENTO 257;MARULL;16/7/2026;17/7/2026;15/7/2026;FAC-A0006-00069644;Venta;P&P LOGISTICA S.R.L;30023;12;148494,58;184133,27;FISSORE LORENA;;5,00%;6;PEYRONEL ANDREA;6031;WHITE HORSE DO 12X750;12374,55;4162;;TRADITIONAL TRADE;Autoservicio Tradicional;118456,92;ACOSTA FACUNDO;651,29;$;2;GRUPO PEÑAFLOR SA;9;0;Contado;22/7/2026 10:07;;White Horse;Standard (S);No definido;;;Whisky;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173177;0;Lista General;Autoservicio Tradicional - B;13986;16/7/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
2630;AV. TRISTAN CORNEJO 114;BALNEARIA;16/7/2026;17/7/2026;15/7/2026;FAC-A0006-00069650;Venta;P&P LOGISTICA S.R.L;42102;12;38909,34;48247,59;CHEN MEI;;6,00%;6;PEYRONEL ANDREA;6031;ELEMENTOS MALBEC 6X750 ;3242,45;4165;;TRADITIONAL TRADE;Autoservicio Tradicional;32607,36;ACOSTA FACUNDO;206,96;$;2;GRUPO PEÑAFLOR SA;9;0;Contado;22/7/2026 09:26;;ELEMENTOS;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173044;0;Lista General;Autoservicio Tradicional - C;13987;16/7/2026;20000-MOLINA JUAN;PENAFLOR GRUPO OBJETIVO, 20
2630;AV. TRISTAN CORNEJO 114;BALNEARIA;16/7/2026;17/7/2026;15/7/2026;FAC-A0006-00069650;Venta;P&P LOGISTICA S.R.L;74569;18;63766,07;79069,92;CHEN MEI;;6,00%;6;PEYRONEL ANDREA;6031;DADA N°8 CHOCOLATE 6X750 ;3542,56;4165;;TRADITIONAL TRADE;Autoservicio Tradicional;53464,86;ACOSTA FACUNDO;226,12;$;2;GRUPO PEÑAFLOR SA;13,5;0;Contado;22/7/2026 09:26;;Dada;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173044;0;Lista General;Autoservicio Tradicional - C;13987;16/7/2026;20000-MOLINA JUAN;PENAFLOR GRUPO OBJETIVO, 20
2630;AV. TRISTAN CORNEJO 114;BALNEARIA;16/7/2026;17/7/2026;15/7/2026;FAC-A0006-00069650;Venta;P&P LOGISTICA S.R.L;30134;6;63090,28;78231,95;CHEN MEI;;6,00%;6;PEYRONEL ANDREA;6031;GORDON´S PINK GIN 6X700;10515,05;4165;;TRADITIONAL TRADE;Autoservicio Tradicional;51861,06;ACOSTA FACUNDO;671,17;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;22/7/2026 09:26;;Gordon's Flavors;Standard (S);No definido;;-No Definido-;Gin;%10,%20,PEÑAFLOR GRUPO OBJETIVO;19;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173044;0;Lista General;Autoservicio Tradicional - C;13987;16/7/2026;20000-MOLINA JUAN;PENAFLOR GRUPO OBJETIVO, 10, 20
2630;AV. TRISTAN CORNEJO 114;BALNEARIA;16/7/2026;17/7/2026;15/7/2026;FAC-A0006-00069650;Venta;P&P LOGISTICA S.R.L;30012;1;23586,23;29246,93;CHEN MEI;;0,00%;6;PEYRONEL ANDREA;6031;BAILEYS NUEVA BOTELLA 12x750;23586,23;4165;;TRADITIONAL TRADE;Autoservicio Tradicional;18047,96;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;0,75;0;Contado;22/7/2026 09:26;;Baileys;Premium (S);No definido;;;Licores;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173044;0;Lista General;Autoservicio Tradicional - C;13987;16/7/2026;20000-MOLINA JUAN;PENAFLOR GRUPO OBJETIVO, 20
1238;VELEZ SARFIELD 758;Balnearia;16/7/2026;17/7/2026;15/7/2026;FAC-A0006-00069654;Venta;P&P LOGISTICA S.R.L;74504;6;21255,36;25718,98;MANSILLA EMANUEL JOSE LUIS;;6,00%;6;PEYRONEL ANDREA;6031;DADA ART MALBEC 6X750;3542,56;4165;;TRADITIONAL TRADE;Almacen/Despensa;17821,62;ACOSTA FACUNDO;226,12;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;22/7/2026 09:26;;Dada;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173082;0;Lista General;Almacen/Despensa - B;13987;16/7/2026;20000-MOLINA JUAN;PENAFLOR GRUPO OBJETIVO, 20
2655;BV. BELGRANO 377;BALNEARIA;16/7/2026;17/7/2026;15/7/2026;FAC-A0006-00069660;Venta;P&P LOGISTICA S.R.L;30023;3;37123,64;44919,61;CAMPANA NORMA BEATRIZ;;5,00%;6;PEYRONEL ANDREA;6031;WHITE HORSE DO 12X750;12374,55;4165;;TRADITIONAL TRADE;Autoservicio Tradicional;29614,23;ACOSTA FACUNDO;651,29;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;22/7/2026 09:26;;White Horse;Standard (S);No definido;;;Whisky;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173184;0;Lista General;Autoservicio Tradicional - B;13987;16/7/2026;20000-MOLINA JUAN;PENAFLOR GRUPO OBJETIVO, 20
2655;BV. BELGRANO 377;BALNEARIA;16/7/2026;17/7/2026;15/7/2026;FAC-A0006-00069660;Venta;P&P LOGISTICA S.R.L;74210;6;22361,53;27057,45;CAMPANA NORMA BEATRIZ;;6,00%;6;PEYRONEL ANDREA;6031;ALMA MORA MALBEC 6X750;3726,92;4165;;TRADITIONAL TRADE;Autoservicio Tradicional;18748,98;ACOSTA FACUNDO;237,89;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;22/7/2026 09:26;;Alma Mora;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173184;0;Lista General;Autoservicio Tradicional - B;13987;16/7/2026;20000-MOLINA JUAN;PENAFLOR GRUPO OBJETIVO, 20
3149;MAIPU ESQ. LAVALLE 1;BALNEARIA;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069670;Venta;P&P LOGISTICA S.R.L;74210;3;11180,76;13528,72;MANSILLA EMANUEL JOSE LUIS;;6,00%;6;PEYRONEL ANDREA;6040;ALMA MORA MALBEC 6X750;3726,92;4165;;TRADITIONAL TRADE;Almacen/Despensa;9374,49;ACOSTA FACUNDO;237,89;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;22/7/2026 09:26;;Alma Mora;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173278;0;Lista General;Almacen/Despensa - B;13991;16/7/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
3149;MAIPU ESQ. LAVALLE 1;BALNEARIA;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069670;Venta;P&P LOGISTICA S.R.L;74504;3;10627,68;12859,49;MANSILLA EMANUEL JOSE LUIS;;6,00%;6;PEYRONEL ANDREA;6040;DADA ART MALBEC 6X750;3542,56;4165;;TRADITIONAL TRADE;Almacen/Despensa;8910,81;ACOSTA FACUNDO;226,12;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;22/7/2026 09:26;;Dada;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173278;0;Lista General;Almacen/Despensa - B;13991;16/7/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
3149;MAIPU ESQ. LAVALLE 1;BALNEARIA;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069670;Venta;P&P LOGISTICA S.R.L;74393;3;10627,68;12859,49;MANSILLA EMANUEL JOSE LUIS;;6,00%;6;PEYRONEL ANDREA;6040;DADA FMORAS N°1 6X750;3542,56;4165;;TRADITIONAL TRADE;Almacen/Despensa;8906,34;ACOSTA FACUNDO;226,12;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;22/7/2026 09:26;;Dada;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173278;0;Lista General;Almacen/Despensa - B;13991;16/7/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
3149;MAIPU ESQ. LAVALLE 1;BALNEARIA;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069670;Venta;P&P LOGISTICA S.R.L;74394;3;10627,68;12859,49;MANSILLA EMANUEL JOSE LUIS;;6,00%;6;PEYRONEL ANDREA;6040;DADA FMORAS N°3 6X750;3542,56;4165;;TRADITIONAL TRADE;Almacen/Despensa;8910,81;ACOSTA FACUNDO;226,12;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;22/7/2026 09:26;;Dada;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173278;0;Lista General;Almacen/Despensa - B;13991;16/7/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
3458;LIBERTAD ESQ. CORDOBA 1;MIRAMAR;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069680;Venta;P&P LOGISTICA S.R.L;72859;6;15191,85;18382,14;FANER PORCHETTO JORGE DENIS;;6,00%;6;PEYRONEL ANDREA;6040;F.LAS MORAS MALBEC 6X750;2531,97;4165;;TRADITIONAL TRADE;Kiosco/Maxikiosco;12731,28;ACOSTA FACUNDO;161,62;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;22/7/2026 09:26;;Finca Las Moras;Medio Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173428;0;Lista General;Kiosco/Maxikiosco - B;13999;16/7/2026;20000-MOLINA JUAN;PENAFLOR GRUPO OBJETIVO, 20
3458;LIBERTAD ESQ. CORDOBA 1;MIRAMAR;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069680;Venta;P&P LOGISTICA S.R.L;30012;2;47172,46;57078,68;FANER PORCHETTO JORGE DENIS;;0,00%;6;PEYRONEL ANDREA;6040;BAILEYS NUEVA BOTELLA 12x750;23586,23;4165;;TRADITIONAL TRADE;Kiosco/Maxikiosco;36095,92;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;1,5;0;Contado;22/7/2026 09:26;;Baileys;Premium (S);No definido;;;Licores;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173428;0;Lista General;Kiosco/Maxikiosco - B;13999;16/7/2026;20000-MOLINA JUAN;PENAFLOR GRUPO OBJETIVO, 20
3458;LIBERTAD ESQ. CORDOBA 1;MIRAMAR;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069680;Venta;P&P LOGISTICA S.R.L;14583;6;12759,3;15438,75;FANER PORCHETTO JORGE DENIS;;0,00%;6;PEYRONEL ANDREA;6040;FRIZZE EVOL BLUE NEW X1000;2126,55;4165;;TRADITIONAL TRADE;Kiosco/Maxikiosco;9810,9;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;6;0;Contado;22/7/2026 09:26;;Frizze;RTD (S);No definido;;;RTD (S);%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173428;0;Lista General;Kiosco/Maxikiosco - B;13999;16/7/2026;20000-MOLINA JUAN;PENAFLOR GRUPO OBJETIVO, 20
753;CORDOBA 174;MIRAMAR;16/7/2026;17/7/2026;16/7/2026;FAC-A0006-00069685;Venta;P&P LOGISTICA S.R.L;74504;6;21255,36;25718,98;MARCHETTI JOAQUIN DARIO ;;6,00%;6;PEYRONEL ANDREA;6040;DADA ART MALBEC 6X750;3542,56;4165;;AWAY FROM HOME;Bar/Restaurant;17821,62;ACOSTA FACUNDO;226,12;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;22/7/2026 09:26;;Dada;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;173434;0;Lista General;Bar/Restaurant - D;13999;16/7/2026;20000-MOLINA JUAN;PENAFLOR GRUPO OBJETIVO, 20
1089;RUTA 14 0;Los Hornillos;16/7/2026;14/7/2026;14/7/2026;FAC-A0008-00002674;Venta;P&P LOGISTICA S.R.L;30019;24;144657,56;179375,38;CHEN MIN;;8,00%;9;SANCHEZ FERNANDO JAVIER;9002;SMIRNOFF 21 DO 12X700;6027,4;4159;;TRADITIONAL TRADE;Autoservicio Tradicional;121495,44;CHOFER VILLA DOLORES BEBIDA;524,12;$;2;GRUPO PEÑAFLOR SA;16,8;0;Contado;31/7/2026 15:10;;Smirnoff;Standard (S);No definido;;;Vodka;%10,%20,PEÑAFLOR GRUPO OBJETIVO;19;;1002;BENITEZ RAUL;AXUM;;;False;173003;0;Lista General;Autoservicio Tradicional - D;13959;15/7/2026;BD-003-VILLAFAÑE MARIANO;PENAFLOR GRUPO OBJETIVO, 10, 20
1089;RUTA 14 0;Los Hornillos;16/7/2026;14/7/2026;14/7/2026;FAC-A0008-00002674;Venta;P&P LOGISTICA S.R.L;80010;6;16762,63;20785,66;CHEN MIN;;10,00%;9;SANCHEZ FERNANDO JAVIER;9002;LOS ARBOLES SEL MALBEC 6X750;2793,77;4159;;TRADITIONAL TRADE;Autoservicio Tradicional;14679,36;CHOFER VILLA DOLORES BEBIDA;310,42;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;31/7/2026 15:10;;Los Arboles;Medio Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;1002;BENITEZ RAUL;AXUM;;;False;173003;0;Lista General;Autoservicio Tradicional - D;13959;15/7/2026;BD-003-VILLAFAÑE MARIANO;PENAFLOR GRUPO OBJETIVO, 20
1089;RUTA 14 0;Los Hornillos;16/7/2026;14/7/2026;14/7/2026;FAC-A0008-00002674;Venta;P&P LOGISTICA S.R.L;74748;3;10175,44;12617,54;CHEN MIN;;10,00%;9;SANCHEZ FERNANDO JAVIER;9002;DADA N°9 CARAMEL 6X750;3391,81;4159;;TRADITIONAL TRADE;Autoservicio Tradicional;8910,78;CHOFER VILLA DOLORES BEBIDA;376,87;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;31/7/2026 15:10;;Dada;Alto;;;-No Definido-;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;21;;1002;BENITEZ RAUL;AXUM;;;False;173003;0;Lista General;Autoservicio Tradicional - D;13959;15/7/2026;BD-003-VILLAFAÑE MARIANO;PENAFLOR GRUPO OBJETIVO, 20
